IMDB-ID,originalTitle,startYear,genres,documentLength
tt0138797,King Cobra,1999,Horror Sci-Fi Thriller,5564
tt0138972,K-9 and Company: A Girl's Best Friend,1981,Mystery Sci-Fi,5647
tt0139006,Albert,1998,Adventure Family,4613
tt0139371,Hu-Man,1975,Sci-Fi,3228
tt0139426,Lighthouse,1999,Horror Thriller,2979
tt0139460,Merlin,1998,Family Fantasy,9557
tt0139573,Roma drogata: la polizia non può intervenire,1975,Action Crime,5533
tt0139809,The Thirteenth Floor,1999,Mystery Sci-Fi Thriller,5789
tt0140307,Karakkaze yarô,1960,Action Crime,6386
tt0140340,The Love Letter,1998,Fantasy Romance,6638
tt0140581,The Suckling,1990,Horror,4263
tt0140751,Mr. Murder,1998,Sci-Fi Thriller,14424
tt0140914,Cheob-sok,1997,Romance,5278
tt0141122,Eunhaengnamoo chimdae,1996,Action Fantasy Romance,4255
tt0141294,Ya byl sputnikom solntsa,1959,Sci-Fi,3627
tt0141673,OSS 117 se déchaîne,1963,Action Adventure Thriller,5863
tt0141830,Skazka stranstviy,1983,Adventure Family,6861
tt0141861,Sûîto Homu,1989,Horror,3455
tt0141926,U-571,2000,Action War,7498
tt0141996,Wolfman,1979,Horror,10039
tt0142157,Cette nuit là...,1958,Crime,5242
tt0142208,Daidatsugoku,1975,Action Crime,3092
tt0142232,Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû,1997,Animation Family Fantasy,11983
tt0142233,Doragon bôru Z: Chikyû marugoto chô kessen,1990,Action Adventure Animation,2817
tt0142234,Doragon bôru Z: Sûpâ senshi gekiha! Katsu no wa ore da,1994,Action Animation Sci-Fi,3156
tt0142235,Doragon bôru Z,1989,Action Adventure Animation,2231
tt0142236,Dragon Ball Z: Fukkatsu no Fusion!! Gokuu to Vegeta,1995,Action Animation Sci-Fi,6798
tt0142237,Doragon bôru Z: Gekitotsu!! 100-oku pawâ no senshi-tachi,1992,Action Animation Fantasy,2301
tt0142238,Doragon bôru Z: Ginga girigiri!! Butchigiri no sugoi yatsu,1993,Action Animation Fantasy,3012
tt0142239,Doragon bôru Z: Kiken na Futari! Sûpâ senshi wa Nemurenai,1994,Action Adventure Animation,4525
tt0142240,Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu,1990,Action Adventure Animation,4894
tt0142242,Doragon bôru Z: Moetsukiro!! Nessen ressen chô-gekisen,1993,Action Animation Sci-Fi,4525
tt0142243,Doragon bôru Z: Ryûken bakuhatsu!! Gokû ga yaraneba dare ga yaru,1995,Action Animation Sci-Fi,3282
tt0142244,Doragon bôru Z: Sûpâ saiyajin da Son Gokû,1991,Action Animation Fantasy,3134
tt0142247,Dragon Ball Z - Doragon bôru zetto: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu,1993,Action Adventure Animation,2817
tt0142251,Dragon Ball - Doragon bôru: Shenron no densetsu,1986,Action Adventure Animation,3153
tt0142257,Kyôfu kikei ningen: Edogawa Rampo zenshû,1969,Horror,5433
tt0142297,Flammes sur l'Adriatique,1968,War,3536
tt0142360,Hebi musume to hakuhatsuma,1968,Fantasy,4699
tt0142489,Kurosen chitai,1960,Crime,4387
tt0142688,The Ninth Gate,1999,Mystery Thriller,6980
tt0142714,Nyotai sanbashi,1958,Crime,3822
tt0142834,Sekushî chitai,1961,Crime,4521
tt0142973,The Warlord: Battle for the Galaxy,1998,Adventure Sci-Fi,5734
tt0143127,Batman & Mr. Freeze: SubZero,1998,Action Animation Crime,3391
tt0143145,The World Is Not Enough,1999,Action Adventure Thriller,7207
tt0143246,Fantômas,1947,Crime Horror,6816
tt0143247,Fantômas contre Fantômas,1949,Mystery Thriller,6443
tt0143348,Kozure Ôkami: Oya no kokoro ko no kokoro,1972,Action Thriller,3615
tt0143865,Section des disparus,1956,Crime,6269
tt0144117,The Boondock Saints,1999,Action Crime Thriller,10661
tt0144146,Convergence,1999,Mystery Thriller,2190
tt0144239,Host,1998,Sci-Fi Thriller,6246
tt0144262,The Jungle Book: Mowgli's Story,1998,Adventure Family,7722
tt0144782,O Bandido da Luz Vermelha,1968,Crime Thriller,5622
tt0144814,The Rage: Carrie 2,1999,Horror Sci-Fi Thriller,7113
tt0144900,Error in Judgment,1999,Thriller,8152
tt0144964,Highlander: Endgame,2000,Action Adventure Fantasy,5191
tt0145033,Korolevstvo krivykh zerkal,1963,Family Fantasy,3650
tt0145487,Spider-Man,2002,Action Adventure Sci-Fi,10217
tt0145531,Stigmata,1999,Horror,8092
tt0145853,Jeannot l'intrépide,1950,Animation Family Fantasy,4785
tt0146315,Tom's Midnight Garden,1999,Adventure Family Fantasy,6798
tt0146316,Lara Croft: Tomb Raider,2001,Action Adventure Fantasy,5071
tt0146336,Urban Legend,1998,Horror Mystery,14758
tt0146675,End of Days,1999,Action Fantasy Horror,15546
tt0147995,The Chosen One: Legend of the Raven,1998,Action Fantasy,4856
tt0148086,Dove si spara di più,1967,Western,5326
tt0148703,Sapevano solo uccidere,1968,Western,4050
tt0149016,Sounds of Silence,1989,Horror,4616
tt0149215,The Swan Princess: The Mystery of the Enchanted Treasure,1998,Animation Family Fantasy,6397
tt0149261,Deep Blue Sea,1999,Action Sci-Fi Thriller,6192
tt0149677,Anno zero - Guerra nello spazio,1977,Adventure Sci-Fi,5605
tt0149893,Bâsu,1984,Animation Fantasy Sci-Fi,3161
tt0150111,Children of the Corn V: Fields of Terror,1998,Fantasy Horror Thriller,4457
tt0150844,Harmagedon: Genma taisen,1983,Action Adventure Animation,3874
tt0151073,Iodo,1977,Mystery,19276
tt0151511,Mausam,1975,Musical Romance,10606
tt0151762,Nina - Vom Kinderzimmer ins Bordell,1998,Thriller,2241
tt0151987,Piraty XX veka,1980,Action Adventure Crime,2686
tt0152018,Un poliziotto scomodo,1978,Action Crime,6812
tt0152066,Priklyucheniya Buratino,1960,Adventure Animation Family,3504
tt0152073,Princezna se zlatou hvezdou,1959,Family Fantasy Romance,5013
tt0152836,Taal,1999,Musical Romance,10535
tt0154039,Oda az igazság,2010,History,4324
tt0154344,Colpo rovente,1970,Crime Thriller,6361
tt0154506,Following,1998,Crime Mystery Thriller,6469
tt0154901,Moving Targets,1999,Crime Thriller,7293
tt0155267,The Thomas Crown Affair,1999,Crime Romance Thriller,8346
tt0155278,Tôkaidô Yotsuya kaidan,1959,Horror,3800
tt0155647,Darna! Ang pagbabalik,1994,Action Adventure Fantasy,3765
tt0155975,Psycho,1998,Horror Mystery Thriller,7880
tt0156015,Rimeinzu: Utsukushiki yuusha-tachi,1990,Adventure Horror Thriller,3140
tt0156182,Wishmaster 2: Evil Never Dies,1999,Fantasy Horror,6592
tt0156329,La bambola di Satana,1969,Horror,5504
tt0156588,Hei jin,1997,Action Crime,7844
tt0156887,Pâfekuto burû,1997,Animation Horror Mystery,5719
tt0157171,Warlock III: The End of Innocence,1999,Fantasy Horror Mystery,5372
tt0157411,1732 Høtten,1998,Thriller,4815
tt0157412,Bloody psycho,1989,Horror,2460
tt0157556,Dream Girl,1977,Romance Thriller,9477
tt0157845,Bajrangbali,1976,Fantasy,16139
tt0158011,Trance,1998,Horror,5169
tt0158131,Purgatory,1999,Fantasy Western,5503
tt0158488,Shin majin den batoru royaru haisukûru,1987,Action Animation,5932
tt0158513,Un bounty killer a Trinità,1972,Western,3930
tt0158568,Kurasshâ Jô,1983,Action Animation Sci-Fi,11155
tt0158825,Gall Force: Shin seiki hen,1991,Action Animation Sci-Fi,4951
tt0159472,Pau mui,1998,Action Romance,3977
tt0159568,Kidô senshi Gundam F91,1991,Action Animation Sci-Fi,11555
tt0160009,The Art of War,2000,Action Adventure Crime,8072
tt0160170,Daisogen no wataridori,1960,Crime,3939
tt0160184,D-Tox,2002,Crime Horror Mystery,11741
tt0160429,The King and I,1999,Animation Family Fantasy,6136
tt0160664,Picpus,1943,Crime Mystery,9902
tt0160801,Rusalochka,1976,Family Fantasy Musical,3715
tt0161456,Contra Conspiracy,1990,Action,5152
tt0161492,The Dentist 2,1998,Horror Thriller,5409
tt0161637,Rakkî sukai daiamondo,1990,Horror,10276
tt0161810,La mille et deuxième nuit,1933,Adventure,2902
tt0161970,Shark Attack,1999,Action Horror Sci-Fi,5910
tt0161980,Sureiyâzu supesharu,1996,Action Adventure Animation,5004
tt0162310,Escape from Wildcat Canyon,1998,Adventure Family,7668
tt0162650,Shaft,2000,Action Crime Thriller,8937
tt0162661,Sleepy Hollow,1999,Fantasy Horror Mystery,5302
tt0163025,Jurassic Park III,2001,Action Adventure Sci-Fi,5368
tt0163097,Medousa,1998,Fantasy Horror Thriller,3251
tt0163494,Space Adventure Cobra,1982,Action Animation Fantasy,5919
tt0163511,98 Goo waak zai: Lung chang foo dau,1998,Action,11095
tt0163595,Dangerous Acts,1998,Thriller,7278
tt0163669,Hwanyeo '82,1982,Horror,7791
tt0163716,Litan,1982,Horror,3679
tt0163816,Salinnabileul ggotneun yeoja,1978,Horror Sci-Fi,4531
tt0163994,The Cater Street Hangman,1998,Crime Mystery,9336
tt0164052,Hollow Man,2000,Action Horror Sci-Fi,7165
tt0164181,Stir of Echoes,1999,Horror Mystery Thriller,7869
tt0164187,Tainstvennaya stena,1967,Sci-Fi,6251
tt0164194,Ten to sen,1958,Mystery,7050
tt0164360,Qing gong qi shi lu,1983,Action Adventure,6549
tt0164361,Ben chu jiang hu lu,1978,Action Adventure,4162
tt0164402,Yôkai daisensô,1968,Horror,3131
tt0164419,Bi xie lan tian,1998,Action Thriller,2842
tt0164724,Die letzte Rache,1982,Animation Crime Fantasy,2965
tt0164899,So endete eine Liebe,1934,Romance,4974
tt0164917,Spriggan,1998,Action Adventure Animation,3614
tt0164961,Vidocq,2001,Action Crime Fantasy,4701
tt0164962,The Virginian,2000,Western,7614
tt0164977,Xie ying wu,1981,Action Horror Thriller,4221
tt0165195,Da qi ying xiong chuan,1982,Action Adventure,5839
tt0165223,Devil Dynamite,1987,Action Horror,5279
tt0165228,Gui jian chou,1970,Action Fantasy,2714
tt0165230,Diamond Ninja Force,1988,Action Fantasy Horror,4743
tt0165237,Doberuman deka,1977,Action Crime,7614
tt0165251,Dragon Fury,1995,Action Sci-Fi,3883
tt0165256,Hissatsu onna kenshi,1976,Action,3116
tt0165275,Dune 2000,1998,Sci-Fi,17712
tt0165296,Gekitotsu! Aikidô,1975,Action,4293
tt0165336,Ji xiang du fang,1972,Action,5888
tt0165339,Jittemai,1986,Action,4942
tt0165477,Slow Burn,2000,Thriller,6710
tt0165499,Fung wan: Hung ba tin ha,1998,Action Adventure Fantasy,6301
tt0165662,Candyman: Day of the Dead,1999,Horror Thriller,5183
tt0165756,Yao hun,1983,Action Fantasy,5846
tt0165760,Heugpyobigaeg,1977,Action,3695
tt0165807,Hanuman,1998,Adventure Family Romance,2799
tt0165929,Romeo Must Die,2000,Action Crime Thriller,7389
tt0165963,State of Mind,1992,Thriller,4863
tt0166095,Ukvdavebis tetri vardi,1985,Family,3865
tt0166110,Bones,2001,Crime Horror,7119
tt0166139,Come cani arrabbiati,1976,Crime,6068
tt0166314,Poruno sutâ,1998,Crime,2681
tt0166367,"Staraya, staraya skazka",1968,Family Fantasy,5785
tt0166377,Il terzo occhio,1966,Horror Thriller,3531
tt0166390,La vendetta di Lady Morgan,1965,Crime Horror,3655
tt0166813,Spirit: Stallion of the Cimarron,2002,Adventure Animation Family,5274
tt0166853,Mahuliena zlatá panna,1987,Family Mystery Romance,3600
tt0166973,An American Tail: The Treasure of Manhattan Island,1998,Adventure Animation Family,6937
tt0167006,Battle Spirits Ryûko no Ken,1993,Action Adventure Animation,4109
tt0167147,Shiryô no wana,1988,Horror,3093
tt0167165,Das Frauenhaus,1977,Action Crime Thriller,3388
tt0167190,Hellboy,2004,Action Fantasy Horror,6722
tt0167313,Novye priklyucheniya kapitana Vrungelya,1978,Adventure Family,5236
tt0167320,Ôgon batto,1966,Action Adventure Sci-Fi,3808
tt0167474,Vasilisa prekrasnaya,1940,Family Fantasy,2076
tt0167482,Volshebnaya lampa Aladdina,1967,Adventure Fantasy Romance,3382
tt0167752,The 4th Floor,1999,Horror Mystery Thriller,5336
tt0167758,Alice Through the Looking Glass,1998,Family Fantasy,9911
tt0167846,Hon ran,1994,Animation,4378
tt0167851,La croce dalle 7 pietre,1987,Horror,3876
tt0167883,Delitto al circolo del tennis,1969,Crime Thriller,4412
tt0168043,Am faa,1998,Action Crime Mystery,3958
tt0168091,"Nefertiti, figlia del sole",1995,History,3471
tt0169590,The Batman Superman Movie: World's Finest,1997,Action Adventure Animation,4009
tt0169716,Covjek koga treba ubiti,1979,Fantasy History,5691
tt0169863,Hun shen shi dan,1998,Action,5275
tt0169951,Ginga tetsudô Three-Nine: Eternal Fantasy,1998,Animation Sci-Fi,2718
tt0170115,Knyaz Igor,1971,Adventure Musical,5980
tt0170181,Rupan sansei: Kutabare! Nastradamus,1995,Action Adventure Animation,5743
tt0171227,Diplomatic Siege,1999,Action Thriller,6629
tt0171363,The Haunting,1999,Fantasy Horror Mystery,7803
tt0171512,La maschera del demonio,1990,Horror,4427
tt0171723,Die schwarze Spinne,1983,Horror Mystery,4952
tt0171726,Sedmaya pulya,1973,Adventure War Western,4249
tt0171768,Sometimes They Come Back... for More,1998,Horror,4163
tt0171819,Telokhranitel,1979,Action,2895
tt0172163,Bambai Ka Babu,1996,Action,10496
tt0172184,Bloodsport: The Dark Kumite,1999,Action Romance,5101
tt0172300,Daulat Ki Jung,1992,Action Adventure Romance,13982
tt0172341,Dollar for the Dead,1998,Western,4616
tt0172610,Jie tou sha shou,1996,Action,4517
tt0173800,Emmanuelle 6: One Final Fling,1994,Romance Sci-Fi,3541
tt0173840,Final Fantasy: The Spirits Within,2001,Action Adventure Animation,6732
tt0174174,Ruslan i Lyudmila,1972,Adventure Fantasy Mystery,5508
tt0174207,Skazka o tsare Saltane,1967,Family Fantasy,3865
tt0174629,Chigireta ai no satsujin,1993,Mystery Thriller,3881
tt0174699,Gorugo 13,1973,Action Crime Thriller,3036
tt0174708,Goyôkiba: Oni no Hanzô yawahada koban,1974,Action,4337
tt0175345,Zacharovannaya Desna,1964,Fantasy,9573
tt0175526,Cherry Falls,2000,Horror Mystery Thriller,6699
tt0175790,Joseph and the Amazing Technicolor Dreamcoat,1999,Musical,6017
tt0175953,Nemá barikáda,1949,War,5433
tt0176058,Provereno nema mina,1965,War,3512
tt0176269,Universal Soldier: The Return,1999,Action Sci-Fi,4399
tt0176754,Giarrettiera Colt,1968,Western,3498
tt0177267,Superman: The Last Son of Krypton,1996,Action Adventure Animation,4509
tt0177422,E=mc²,1998,Animation,8256
tt0177625,Children of the Corn 666: Isaac's Return,1999,Horror Mystery Thriller,4837
tt0178207,Aashiq Hoon Baharon Ka,1977,Romance,5682
tt0178351,Le couteau sous la gorge,1986,Crime Horror,3223
tt0178848,Project: Assassin,1997,Thriller,8356
tt0178868,Ringu,1998,Horror Mystery,3425
tt0179110,Boli zhi cheng,1998,History Romance,6651
tt0179183,Fortress 2,2000,Action Sci-Fi,6790
tt0179747,Daleko je sunce,1953,War,5138
tt0179901,Italia a mano armata,1976,Action Crime Thriller,7514
tt0179927,Krvava bajka,1969,War,2427
tt0180020,Nûdo no yoru,1993,Crime Thriller,4003
tt0180261,Tren,1978,War,5706
tt0180333,Zvezde su oci ratnika,1972,War,4352
tt0180590,Camp Fear,1991,Horror Romance Sci-Fi,4535
tt0180685,B gai waak,1998,Action,4934
tt0181196,Buzz Lightyear of Star Command: The Adventure Begins,2000,Action Adventure Animation,6915
tt0181315,Subspecies: The Awakening,1998,Fantasy Horror,4132
tt0181582,Waan ying dak gung,1998,Thriller,3360
tt0181613,John il bastardo,1967,Western,5176
tt0181627,Kirikou et la sorcière,1998,Adventure Animation Family,4855
tt0181739,Osmosis Jones,2001,Action Adventure Animation,8655
tt0181852,Terminator 3: Rise of the Machines,2003,Action Sci-Fi,4859
tt0181867,La traviata,1967,Musical,4167
tt0181947,3 dev adam,1973,Action Sci-Fi,2403
tt0182060,Dünyayi Kurtaran Adam,1982,Action Adventure Sci-Fi,4101
tt0182387,Republikata vo plamen,1969,War,5487
tt0182479,Tajna starog tavana,1984,Adventure Family Sci-Fi,4770
tt0182512,Vertikal,1967,Action Adventure War,4387
tt0182749,Ayri Dünyalar,1974,Romance,6350
tt0183016,Fûraibô tantei: Akai tani no sangeki,1961,Action Crime,3543
tt0183061,Chokugeki! Jigoku-ken,1974,Action,4316
tt0183226,Idamlik,1983,Action,4087
tt0183523,Mission to Mars,2000,Adventure Sci-Fi Thriller,8718
tt0183649,Phone Booth,2002,Crime Thriller,13105
tt0183678,The Prophecy 3: The Ascent,2000,Fantasy Horror Thriller,3357
tt0183790,A Knight's Tale,2001,Action Adventure Romance,11386
tt0183802,Son savasçi,1982,Action,2876
tt0183958,Vahsi kan,1983,Action Adventure,2550
tt0184537,Guan shi yin,1967,Adventure,6061
tt0184649,Hung bou gai,1997,Horror,2873
tt0184782,No abras nunca esa puerta,1952,Mystery Thriller,3811
tt0184858,Reindeer Games,2000,Action Adventure Crime,12083
tt0184901,Si muero antes de despertar,1952,Thriller,3090
tt0185027,Yilmayan seytan,1973,Action Sci-Fi,4913
tt0185170,Babaouo,2000,Fantasy,2305
tt0185174,Bao lian deng,1965,Fantasy Musical,4212
tt0185183,Battlefield Earth,2000,Action Adventure Sci-Fi,6359
tt0185371,House on Haunted Hill,1999,Horror Mystery Thriller,5590
tt0185396,Kasei ryodan Danasight Four-Nine,1998,Animation Sci-Fi,3794
tt0185421,Ji qing mo te ren,1993,Action Adventure,5671
tt0185708,Street Fighter Zero,1999,Action Animation Fantasy,3836
tt0185937,The Blair Witch Project,1999,Horror Mystery,10469
tt0186506,Rupan sansei: Rupan ansatsu shirei,1993,Action Animation,5902
tt0186566,Space Cowboys,2000,Action Adventure Thriller,10755
tt0186598,Tai yin zhi,1972,Action Fantasy,4288
tt0186631,O Torturador,1981,Crime,4388
tt0186647,The Ultimate Weapon,1998,Action,4958
tt0186658,Yan yuk cha siu bau II: Tin jue dei mit,1998,Crime Horror,7991
tt0186993,Epitaph,1987,Horror,5856
tt0187025,Fresh Kill,1988,Horror,5365
tt0187078,Gone in Sixty Seconds,2000,Action Crime Thriller,12340
tt0187079,Gong fu xiao zi,1977,Action,5615
tt0187119,Yôtô monogatari: hana no Yoshiwara hyakunin-giri,1960,Action Fantasy,6003
tt0187696,Anatomie,2000,Horror Thriller,7114
tt0187738,Blade II,2002,Action Horror Sci-Fi,5897
tt0188055,Mercy,2000,Mystery Thriller,6750
tt0188071,Il mostro di Firenze,1986,Horror Thriller,4625
tt0188093,Necropolis,1970,Fantasy Horror,3552
tt0188140,Le petit poucet,1972,Family Fantasy,3925
tt0188172,La redevance du fantôme,1965,Fantasy,3115
tt0188527,Ta paidia tou Diavolou,1976,Horror,5335
tt0188535,Cyborg 009 gekijô ban: chô ginga densetsu,1980,Animation Sci-Fi,6070
tt0188568,Do koske,1997,Action,5339
tt0188760,Killer Elephants,1976,Action,4345
tt0189036,Qi xia wu yi,1967,Action Adventure Crime,5577
tt0189047,Retro Puppet Master,1999,Adventure Fantasy Horror,3771
tt0189202,Wen Suchen,1966,Action Adventure,5042
tt0189340,Against the Law,1997,Action Crime Thriller,4892
tt0189802,Ngoh wai hing kong,1991,Romance,2977
tt0190332,Wo hu cang long,2000,Action Adventure Fantasy,7029
tt0190336,Kuraingu furiman 3: Hiyoku renri,1990,Action Animation,6924
tt0190374,Dungeons & Dragons,2000,Action Adventure Fantasy,5750
tt0190520,Land of Doom,1986,Adventure Sci-Fi Thriller,3597
tt0190641,Gekijô-ban poketto monsutâ - Myûtsû no gyakushû,1998,Action Adventure Animation,10512
tt0190839,Tomb Raider II,1997,Action Adventure,5216
tt0191254,Le loup des Malveneur,1943,Horror Mystery,6443
tt0191774,Alien Blood,1999,Fantasy Horror Sci-Fi,2213
tt0191996,Essex Boys,2000,Crime Thriller,7884
tt0192257,Liu mang qian wang,1981,Adventure,6951
tt0192587,Sette contro tutti,1965,Adventure History,4088
tt0192657,Swiri,1999,Action Thriller,6422
tt0192731,Urban Legends: Final Cut,2000,Horror Mystery Romance,5605
tt0192802,The Wind in the Willows,1995,Animation Family,8507
tt0193524,The Star Wars Holiday Special,1978,Adventure Family Musical,6725
tt0194104,Lek,2000,Action Crime Thriller,6166
tt0194169,Mohajer,1989,War,3813
tt0194182,Mottomo kiken na yuugi,1978,Crime,2588
tt0194426,Taiyô wo nusunda otoko,1979,Action Crime Thriller,6309
tt0194516,Wang ming tu,1972,Action Adventure Western,3145
tt0194554,Wu lin feng yun,1970,Action Adventure,3504
tt0194558,Xiao du long,1972,Action Adventure,4266
tt0194841,Eglima sta paraskinia,1960,Crime Mystery,5694
tt0195002,Kaun?,1999,Mystery Thriller,5555
tt0195192,Provincia violenta,1978,Crime Thriller,4538
tt0195248,Il sesso della strega,1973,Horror Mystery Thriller,2611
tt0195714,Final Destination,2000,Horror Thriller,13511
tt0196000,Plutonium Baby,1987,Horror,5584
tt0196063,O Saci,1951,Adventure Family,4772
tt0196100,Kaette kita onna hissatsu ken,1975,Action Crime,2456
tt0196158,Ticker,2001,Action Crime Thriller,7273
tt0196221,Y2K,1999,Action Thriller,7399
tt0197102,Wild Things,1998,Adventure Family,8399
tt0197218,Akvanavty,1979,Sci-Fi,5290
tt0197499,Funeral siniestro,1977,Horror,2271
